date,region,visitor_count,unique_visitors,tourism_spending,destination_search,avg_stay_time,avg_lodging_days,lodging_visitor_ratio,population,grdp,accommodation_business_count,restaurant_business_count,year,month,quarter
2025-03-01,인천광역시,1381887.0,1207884.0,64925871812.0,164509.0,4.36,1.34,0.288,13607256,789220848000000,2493,58031,2025,3,1
2025-04-01,인천광역시,1293097.0,908102.0,66372753069.0,118505.0,3.46,1.21,0.219,13607256,789220848000000,2493,58031,2025,4,2
2025-05-01,인천광역시,1402616.0,1029147.0,84802440273.0,153087.0,3.41,1.49,0.22,13607256,789220848000000,2493,58031,2025,5,2
2025-06-01,인천광역시,1279130.0,1084567.0,61722514837.0,104208.0,2.54,1.37,0.197,13607256,789220848000000,2493,58031,2025,6,2
2020-01-01,전라남도,506245.0,375304.0,21538768952.0,31522.0,2.79,0.83,0.262,6406512,269073504000000,1119,41294,2020,1,1
2020-02-01,전라남도,602106.0,473829.0,29827791269.0,71453.0,4.0,1.0,0.167,6406512,269073504000000,1119,41294,2020,2,1
2020-03-01,전라남도,585056.0,449490.0,38332810766.0,56704.0,3.49,1.3,0.2,6406512,269073504000000,1119,41294,2020,3,1
2020-04-01,전라남도,726015.0,513380.0,35660533907.0,71839.0,4.45,1.37,0.302,6406512,269073504000000,1119,41294,2020,4,2
2020-05-01,전라남도,598110.0,464660.0,24079168759.0,69894.0,3.64,0.67,0.191,6406512,269073504000000,1119,41294,2020,5,2
2020-06-01,전라남도,591146.0,446791.0,36844069745.0,66226.0,4.7,1.06,0.217,6406512,269073504000000,1119,41294,2020,6,2
2020-07-01,전라남도,602077.0,436247.0,26181952414.0,68004.0,4.02,0.52,0.123,6406512,269073504000000,1119,41294,2020,7,3
2020-08-01,전라남도,518286.0,425987.0,30472609960.0,60825.0,2.59,0.57,0.259,6406512,269073504000000,1119,41294,2020,8,3
2020-09-01,전라남도,466408.0,351517.0,18742524907.0,51563.0,4.04,1.47,0.129,6406512,269073504000000,1119,41294,2020,9,3
2020-10-01,전라남도,405658.0,327895.0,15439385045.0,34400.0,3.72,0.62,0.315,6406512,269073504000000,1119,41294,2020,10,4
2020-11-01,전라남도,487528.0,408950.0,18210948037.0,34930.0,4.1,1.31,0.213,6406512,269073504000000,1119,41294,2020,11,4
2020-12-01,전라남도,512713.0,386881.0,25620848001.0,45243.0,3.96,1.09,0.2,6406512,269073504000000,1119,41294,2020,12,4
2021-01-01,전라남도,616832.0,505843.0,40429575701.0,49801.0,4.22,1.04,0.216,6406512,269073504000000,1119,41294,2021,1,1
2021-02-01,전라남도,690923.0,579006.0,32767565536.0,57076.0,3.56,0.96,0.165,6406512,269073504000000,1119,41294,2021,2,1
2021-03-01,전라남도,752862.0,564904.0,31835631940.0,67950.0,3.45,1.05,0.245,6406512,269073504000000,1119,41294,2021,3,1
2021-04-01,전라남도,723295.0,603646.0,38976413199.0,78845.0,3.43,1.1,0.375,6406512,269073504000000,1119,41294,2021,4,2
2021-05-01,전라남도,670507.0,549821.0,30362250079.0,63797.0,3.6,0.82,0.351,6406512,269073504000000,1119,41294,2021,5,2
2021-06-01,전라남도,662389.0,517163.0,35416266405.0,66118.0,4.22,1.02,0.297,6406512,269073504000000,1119,41294,2021,6,2
2021-07-01,전라남도,590860.0,512793.0,28640627341.0,61314.0,4.03,1.39,0.207,6406512,269073504000000,1119,41294,2021,7,3
2021-08-01,전라남도,611777.0,481519.0,31776599236.0,41102.0,3.83,0.99,0.259,6406512,269073504000000,1119,41294,2021,8,3
2021-09-01,전라남도,542863.0,446166.0,33248217149.0,36839.0,4.19,1.04,0.215,6406512,269073504000000,1119,41294,2021,9,3
2021-10-01,전라남도,484225.0,354901.0,23190051146.0,41617.0,3.8,0.98,0.222,6406512,269073504000000,1119,41294,2021,10,4
2021-11-01,전라남도,496411.0,398775.0,28140636203.0,46366.0,3.81,0.94,0.29,6406512,269073504000000,1119,41294,2021,11,4
2021-12-01,전라남도,578522.0,455386.0,32995274738.0,35349.0,4.66,1.42,0.311,6406512,269073504000000,1119,41294,2021,12,4
2022-01-01,전라남도,695709.0,498384.0,45861201693.0,70515.0,3.66,1.06,0.15,6406512,269073504000000,1119,41294,2022,1,1
2022-02-01,전라남도,860173.0,608881.0,37626766881.0,97531.0,3.98,1.17,0.24,6406512,269073504000000,1119,41294,2022,2,1
2022-03-01,전라남도,839523.0,591926.0,36943449247.0,94773.0,3.74,1.52,0.168,6406512,269073504000000,1119,41294,2022,3,1
2022-04-01,전라남도,865358.0,635545.0,45693442309.0,99071.0,4.24,1.3,0.326,6406512,269073504000000,1119,41294,2022,4,2
2022-05-01,전라남도,927791.0,717929.0,47937506813.0,59590.0,3.85,0.92,0.13,6406512,269073504000000,1119,41294,2022,5,2
2022-06-01,전라남도,817411.0,639998.0,47232594565.0,56999.0,3.9,1.55,0.203,6406512,269073504000000,1119,41294,2022,6,2
2022-07-01,전라남도,777985.0,638282.0,31258630062.0,90827.0,4.34,1.22,0.178,6406512,269073504000000,1119,41294,2022,7,3
2022-08-01,전라남도,707662.0,587071.0,42776881481.0,51761.0,3.74,1.64,0.142,6406512,269073504000000,1119,41294,2022,8,3
2022-09-01,전라남도,636818.0,556086.0,41300269094.0,48539.0,3.93,1.16,0.297,6406512,269073504000000,1119,41294,2022,9,3
2022-10-01,전라남도,552443.0,444482.0,32967289113.0,46768.0,3.57,1.48,0.271,6406512,269073504000000,1119,41294,2022,10,4
2022-11-01,전라남도,654517.0,559452.0,33315969460.0,49576.0,3.85,1.11,0.101,6406512,269073504000000,1119,41294,2022,11,4
2022-12-01,전라남도,706152.0,589602.0,27700405228.0,62539.0,4.3,1.14,0.111,6406512,269073504000000,1119,41294,2022,12,4
2023-01-01,전라남도,830097.0,697626.0,50644692894.0,61167.0,2.98,1.18,0.259,6406512,269073504000000,1119,41294,2023,1,1
2023-02-01,전라남도,943496.0,763206.0,51122849918.0,84145.0,2.44,0.83,0.21,6406512,269073504000000,1119,41294,2023,2,1
2023-03-01,전라남도,1014870.0,734354.0,61751642016.0,117671.0,4.57,1.1,0.243,6406512,269073504000000,1119,41294,2023,3,1
2023-04-01,전라남도,1031772.0,743154.0,68373231482.0,73271.0,3.16,1.01,0.11,6406512,269073504000000,1119,41294,2023,4,2
2023-05-01,전라남도,1099967.0,860325.0,45776036356.0,83633.0,3.52,0.86,0.211,6406512,269073504000000,1119,41294,2023,5,2
2023-06-01,전라남도,1036728.0,859081.0,68826166989.0,118949.0,4.94,1.05,0.159,6406512,269073504000000,1119,41294,2023,6,2
2023-07-01,전라남도,875949.0,614633.0,44138494885.0,54978.0,4.15,0.66,0.245,6406512,269073504000000,1119,41294,2023,7,3
2023-08-01,전라남도,939272.0,804378.0,53988832766.0,80818.0,3.49,1.16,0.14,6406512,269073504000000,1119,41294,2023,8,3
2023-09-01,전라남도,796407.0,580837.0,49648755818.0,88563.0,4.03,1.09,0.235,6406512,269073504000000,1119,41294,2023,9,3
2023-10-01,전라남도,718400.0,574304.0,27106227556.0,44995.0,4.17,1.04,0.324,6406512,269073504000000,1119,41294,2023,10,4
2023-11-01,전라남도,717128.0,588469.0,25897615701.0,77703.0,3.46,1.06,0.05,6406512,269073504000000,1119,41294,2023,11,4
2023-12-01,전라남도,741885.0,648040.0,42156141965.0,45556.0,3.17,1.38,0.196,6406512,269073504000000,1119,41294,2023,12,4
2024-01-01,전라남도,912463.0,763284.0,50800711654.0,85971.0,3.64,0.84,0.244,6406512,269073504000000,1119,41294,2024,1,1
2024-02-01,전라남도,1264420.0,949619.0,84379981649.0,139779.0,3.96,1.05,0.222,6406512,269073504000000,1119,41294,2024,2,1
2024-03-01,전라남도,1104565.0,805149.0,74776812645.0,76780.0,3.24,0.6,0.195,6406512,269073504000000,1119,41294,2024,3,1
2024-04-01,전라남도,1061073.0,824939.0,47719607522.0,120183.0,3.99,1.02,0.266,6406512,269073504000000,1119,41294,2024,4,2
2024-05-01,전라남도,1115333.0,841620.0,53325664942.0,71364.0,4.09,0.97,0.34,6406512,269073504000000,1119,41294,2024,5,2
2024-06-01,전라남도,938101.0,775355.0,35926201269.0,67194.0,5.42,1.31,0.153,6406512,269073504000000,1119,41294,2024,6,2
2024-07-01,전라남도,989960.0,731327.0,63288650386.0,115361.0,3.06,0.62,0.227,6406512,269073504000000,1119,41294,2024,7,3
2024-08-01,전라남도,937224.0,746078.0,62412146965.0,78518.0,3.07,1.11,0.338,6406512,269073504000000,1119,41294,2024,8,3
2024-09-01,전라남도,722502.0,564918.0,37068931185.0,73983.0,3.85,1.1,0.238,6406512,269073504000000,1119,41294,2024,9,3
2024-10-01,전라남도,801909.0,639926.0,33311798399.0,84704.0,3.46,1.21,0.193,6406512,269073504000000,1119,41294,2024,10,4
2024-11-01,전라남도,804555.0,641479.0,51123080466.0,71451.0,4.84,1.11,0.054,6406512,269073504000000,1119,41294,2024,11,4
2024-12-01,전라남도,814848.0,702532.0,47160320416.0,79852.0,3.99,1.19,0.153,6406512,269073504000000,1119,41294,2024,12,4
2025-01-01,전라남도,825491.0,665334.0,32179191716.0,70876.0,4.19,1.58,0.249,6406512,269073504000000,1119,41294,2025,1,1
2025-02-01,전라남도,1036989.0,908047.0,47023495539.0,88588.0,3.64,1.11,0.211,6406512,269073504000000,1119,41294,2025,2,1
2025-03-01,전라남도,1166774.0,875173.0,44442356521.0,81382.0,4.58,1.21,0.253,6406512,269073504000000,1119,41294,2025,3,1
2025-04-01,전라남도,1235229.0,954602.0,59099118339.0,90183.0,4.81,1.23,0.129,6406512,269073504000000,1119,41294,2025,4,2
2025-05-01,전라남도,1036353.0,772857.0,65033067308.0,92355.0,2.59,0.7,0.237,6406512,269073504000000,1119,41294,2025,5,2
2025-06-01,전라남도,1024926.0,844758.0,49923284211.0,87064.0,4.16,0.61,0.175,6406512,269073504000000,1119,41294,2025,6,2
2020-01-01,전북특별자치도,458633.0,326401.0,21233704651.0,34129.0,3.65,0.5,0.088,1585110,60234180000000,3489,82478,2020,1,1
2020-02-01,전북특별자치도,432551.0,315576.0,20506715313.0,47499.0,3.98,0.77,0.265,1585110,60234180000000,3489,82478,2020,2,1
2020-03-01,전북특별자치도,554419.0,484682.0,32543724485.0,53242.0,3.72,0.93,0.191,1585110,60234180000000,3489,82478,2020,3,1
2020-04-01,전북특별자치도,530247.0,431160.0,25968323981.0,55442.0,2.61,1.14,0.087,1585110,60234180000000,3489,82478,2020,4,2
2020-05-01,전북특별자치도,524109.0,437646.0,27754209595.0,62599.0,3.02,1.03,0.081,1585110,60234180000000,3489,82478,2020,5,2
2020-06-01,전북특별자치도,478296.0,408585.0,25199613791.0,54022.0,2.46,1.11,0.173,1585110,60234180000000,3489,82478,2020,6,2
2020-07-01,전북특별자치도,422198.0,334455.0,25410337898.0,26542.0,2.86,1.23,0.166,1585110,60234180000000,3489,82478,2020,7,3
2020-08-01,전북특별자치도,383697.0,297926.0,16864836517.0,44096.0,3.21,1.04,0.286,1585110,60234180000000,3489,82478,2020,8,3
2020-09-01,전북특별자치도,391190.0,277934.0,15784092387.0,33707.0,3.59,0.87,0.243,1585110,60234180000000,3489,82478,2020,9,3
2020-10-01,전북특별자치도,424058.0,368689.0,24789992252.0,38552.0,3.78,1.1,0.278,1585110,60234180000000,3489,82478,2020,10,4
2020-11-01,전북특별자치도,366549.0,264907.0,17654307801.0,27906.0,3.51,1.05,0.164,1585110,60234180000000,3489,82478,2020,11,4
2020-12-01,전북특별자치도,440545.0,346779.0,15216287501.0,41015.0,3.46,0.64,0.147,1585110,60234180000000,3489,82478,2020,12,4
2021-01-01,전북특별자치도,467573.0,330759.0,20028344080.0,35495.0,4.32,1.1,0.197,1585110,60234180000000,3489,82478,2021,1,1
2021-02-01,전북특별자치도,600290.0,426185.0,29062851614.0,38558.0,3.13,1.25,0.219,1585110,60234180000000,3489,82478,2021,2,1
2021-03-01,전북특별자치도,616859.0,511075.0,36836965196.0,56151.0,3.48,1.05,0.127,1585110,60234180000000,3489,82478,2021,3,1
2021-04-01,전북특별자치도,633560.0,498516.0,32238140187.0,38396.0,2.93,1.02,0.105,1585110,60234180000000,3489,82478,2021,4,2
2021-05-01,전북특별자치도,608067.0,472095.0,32578840143.0,58513.0,3.71,0.87,0.089,1585110,60234180000000,3489,82478,2021,5,2
2021-06-01,전북특별자치도,569131.0,401039.0,22289922610.0,60799.0,2.96,0.97,0.188,1585110,60234180000000,3489,82478,2021,6,2
2021-07-01,전북특별자치도,543179.0,463773.0,28601670194.0,34296.0,3.49,1.14,0.215,1585110,60234180000000,3489,82478,2021,7,3
2021-08-01,전북특별자치도,493527.0,366159.0,28327197050.0,51144.0,4.18,0.88,0.15,1585110,60234180000000,3489,82478,2021,8,3
2021-09-01,전북특별자치도,440785.0,313839.0,27274886452.0,27103.0,3.72,0.94,0.253,1585110,60234180000000,3489,82478,2021,9,3
2021-10-01,전북특별자치도,454806.0,392176.0,27180070211.0,27537.0,4.06,1.01,0.176,1585110,60234180000000,3489,82478,2021,10,4
2021-11-01,전북특별자치도,489016.0,382796.0,24660032843.0,34872.0,3.61,1.02,0.084,1585110,60234180000000,3489,82478,2021,11,4
2021-12-01,전북특별자치도,508179.0,401716.0,18753502107.0,43970.0,3.01,1.09,0.064,1585110,60234180000000,3489,82478,2021,12,4
2022-01-01,전북특별자치도,609650.0,510266.0,32633687702.0,49977.0,3.45,0.82,0.156,1585110,60234180000000,3489,82478,2022,1,1
2022-02-01,전북특별자치도,620250.0,473942.0,32910854743.0,58060.0,3.57,0.75,0.078,1585110,60234180000000,3489,82478,2022,2,1
2022-03-01,전북특별자치도,714967.0,510580.0,41788355105.0,46239.0,3.45,1.13,0.203,1585110,60234180000000,3489,82478,2022,3,1
2022-04-01,전북특별자치도,701529.0,562911.0,41012229497.0,81738.0,2.72,0.95,0.202,1585110,60234180000000,3489,82478,2022,4,2
2022-05-01,전북특별자치도,686173.0,538458.0,23410231450.0,49036.0,4.33,0.98,0.276,1585110,60234180000000,3489,82478,2022,5,2
2022-06-01,전북특별자치도,653718.0,558139.0,35680421042.0,49904.0,2.65,0.96,0.158,1585110,60234180000000,3489,82478,2022,6,2
2022-07-01,전북특별자치도,651546.0,518648.0,32654532518.0,53402.0,3.84,1.05,0.273,1585110,60234180000000,3489,82478,2022,7,3
2022-08-01,전북특별자치도,621492.0,469539.0,36112025279.0,65782.0,3.47,1.09,0.159,1585110,60234180000000,3489,82478,2022,8,3
2022-09-01,전북특별자치도,533169.0,421367.0,28733912151.0,35612.0,2.82,0.94,0.05,1585110,60234180000000,3489,82478,2022,9,3
2022-10-01,전북특별자치도,591594.0,432397.0,33307307588.0,60090.0,3.53,1.42,0.22,1585110,60234180000000,3489,82478,2022,10,4
2022-11-01,전북특별자치도,520311.0,426570.0,24986051291.0,51179.0,3.31,1.18,0.173,1585110,60234180000000,3489,82478,2022,11,4
2022-12-01,전북특별자치도,576401.0,450149.0,31584383023.0,62048.0,3.53,1.24,0.188,1585110,60234180000000,3489,82478,2022,12,4
2023-01-01,전북특별자치도,698056.0,601548.0,41106093941.0,70603.0,2.64,0.95,0.238,1585110,60234180000000,3489,82478,2023,1,1
2023-02-01,전북특별자치도,767225.0,594779.0,30708073801.0,60790.0,3.09,0.94,0.145,1585110,60234180000000,3489,82478,2023,2,1
2023-03-01,전북특별자치도,752970.0,574072.0,41041599996.0,85545.0,4.48,0.87,0.26,1585110,60234180000000,3489,82478,2023,3,1
2023-04-01,전북특별자치도,831154.0,601305.0,35561882571.0,90149.0,3.68,0.74,0.233,1585110,60234180000000,3489,82478,2023,4,2
2023-05-01,전북특별자치도,934718.0,764579.0,36919871054.0,104561.0,4.78,1.27,0.123,1585110,60234180000000,3489,82478,2023,5,2
2023-06-01,전북특별자치도,846601.0,603705.0,47226326515.0,61858.0,2.37,1.25,0.225,1585110,60234180000000,3489,82478,2023,6,2
2023-07-01,전북특별자치도,832927.0,682279.0,35878894158.0,90399.0,3.65,1.16,0.085,1585110,60234180000000,3489,82478,2023,7,3
2023-08-01,전북특별자치도,650894.0,491099.0,30013569966.0,70998.0,4.16,1.05,0.235,1585110,60234180000000,3489,82478,2023,8,3
2023-09-01,전북특별자치도,668061.0,479493.0,26365692876.0,68499.0,3.58,1.09,0.205,1585110,60234180000000,3489,82478,2023,9,3
2023-10-01,전북특별자치도,585741.0,456175.0,23093805533.0,45378.0,3.35,0.97,0.263,1585110,60234180000000,3489,82478,2023,10,4
2023-11-01,전북특별자치도,606289.0,461219.0,21403746299.0,71356.0,3.54,0.99,0.272,1585110,60234180000000,3489,82478,2023,11,4
2023-12-01,전북특별자치도,647669.0,519022.0,39038844613.0,39009.0,3.21,1.27,0.202,1585110,60234180000000,3489,82478,2023,12,4
2024-01-01,전북특별자치도,817193.0,671938.0,28475879275.0,97712.0,3.44,0.69,0.147,1585110,60234180000000,3489,82478,2024,1,1
2024-02-01,전북특별자치도,769362.0,550526.0,25174882923.0,66915.0,3.72,1.09,0.261,1585110,60234180000000,3489,82478,2024,2,1
2024-03-01,전북특별자치도,887000.0,647094.0,36383716247.0,95415.0,3.18,1.13,0.171,1585110,60234180000000,3489,82478,2024,3,1
2024-04-01,전북특별자치도,910222.0,779700.0,46675913005.0,63610.0,3.27,0.67,0.155,1585110,60234180000000,3489,82478,2024,4,2
2024-05-01,전북특별자치도,921899.0,809492.0,31603391793.0,74951.0,4.3,1.17,0.05,1585110,60234180000000,3489,82478,2024,5,2
2024-06-01,전북특별자치도,963728.0,826353.0,57947166076.0,104377.0,2.97,1.07,0.259,1585110,60234180000000,3489,82478,2024,6,2
2024-07-01,전북특별자치도,790567.0,610101.0,33161548787.0,69604.0,3.9,0.9,0.172,1585110,60234180000000,3489,82478,2024,7,3
2024-08-01,전북특별자치도,713800.0,513863.0,27905985901.0,62715.0,3.46,1.33,0.171,1585110,60234180000000,3489,82478,2024,8,3
2024-09-01,전북특별자치도,674031.0,512308.0,28264493209.0,71744.0,4.26,1.01,0.276,1585110,60234180000000,3489,82478,2024,9,3
2024-10-01,전북특별자치도,662894.0,575293.0,38323150547.0,68004.0,3.18,1.58,0.054,1585110,60234180000000,3489,82478,2024,10,4
2024-11-01,전북특별자치도,732230.0,538558.0,28501210361.0,73637.0,3.15,1.18,0.18,1585110,60234180000000,3489,82478,2024,11,4
2024-12-01,전북특별자치도,760804.0,658350.0,44975928258.0,52794.0,2.98,1.32,0.098,1585110,60234180000000,3489,82478,2024,12,4
2025-01-01,전북특별자치도,765110.0,618073.0,26608640763.0,56316.0,2.32,1.27,0.1,1585110,60234180000000,3489,82478,2025,1,1
2025-02-01,전북특별자치도,950482.0,773788.0,33060200534.0,108869.0,3.31,0.63,0.208,1585110,60234180000000,3489,82478,2025,2,1
2025-03-01,전북특별자치도,896892.0,721149.0,54433555367.0,80886.0,3.23,1.08,0.146,1585110,60234180000000,3489,82478,2025,3,1
2025-04-01,전북특별자치도,1063796.0,827890.0,40763188498.0,76026.0,3.23,0.87,0.242,1585110,60234180000000,3489,82478,2025,4,2
2025-05-01,전북특별자치도,932502.0,706747.0,43166315470.0,108722.0,3.77,0.82,0.165,1585110,60234180000000,3489,82478,2025,5,2
2025-06-01,전북특별자치도,727492.0,627197.0,43557366671.0,60392.0,3.84,1.24,0.188,1585110,60234180000000,3489,82478,2025,6,2
2020-01-01,제주특별자치도,853245.0,669249.0,80529905778.0,60708.0,5.62,1.2,0.317,9562875,382515000000000,4159,48761,2020,1,1
2020-02-01,제주특별자치도,905043.0,683921.0,58086692525.0,107097.0,3.96,1.78,0.231,9562875,382515000000000,4159,48761,2020,2,1
2020-03-01,제주특별자치도,997404.0,731491.0,81001305443.0,102489.0,5.78,1.24,0.407,9562875,382515000000000,4159,48761,2020,3,1
2020-04-01,제주특별자치도,1032539.0,880049.0,74406479819.0,88244.0,6.05,1.54,0.187,9562875,382515000000000,4159,48761,2020,4,2
2020-05-01,제주특별자치도,990548.0,772568.0,86340348334.0,99850.0,5.43,1.87,0.32,9562875,382515000000000,4159,48761,2020,5,2
2020-06-01,제주특별자치도,967389.0,814273.0,73664065426.0,76843.0,5.12,1.97,0.289,9562875,382515000000000,4159,48761,2020,6,2
2020-07-01,제주특별자치도,1244853.0,1051611.0,101524271600.0,104422.0,6.1,2.1,0.303,9562875,382515000000000,4159,48761,2020,7,3
2020-08-01,제주특별자치도,932542.0,668842.0,86987003365.0,61046.0,4.14,1.27,0.466,9562875,382515000000000,4159,48761,2020,8,3
2020-09-01,제주특별자치도,842048.0,599603.0,66143823627.0,89528.0,4.68,1.49,0.333,9562875,382515000000000,4159,48761,2020,9,3
2020-10-01,제주특별자치도,748827.0,643043.0,55094510108.0,69283.0,6.0,1.04,0.26,9562875,382515000000000,4159,48761,2020,10,4
2020-11-01,제주특별자치도,674441.0,506934.0,42913183438.0,75311.0,4.19,1.69,0.25,9562875,382515000000000,4159,48761,2020,11,4
2020-12-01,제주특별자치도,791060.0,562505.0,50384014746.0,83936.0,4.57,1.53,0.332,9562875,382515000000000,4159,48761,2020,12,4
2021-01-01,제주특별자치도,860850.0,737958.0,74302088125.0,78152.0,3.47,1.93,0.339,9562875,382515000000000,4159,48761,2021,1,1
2021-02-01,제주특별자치도,1092549.0,943201.0,93172949231.0,101138.0,5.39,0.9,0.336,9562875,382515000000000,4159,48761,2021,2,1
2021-03-01,제주특별자치도,1340305.0,1039146.0,112692342390.0,149677.0,5.63,1.56,0.185,9562875,382515000000000,4159,48761,2021,3,1
2021-04-01,제주특별자치도,1338364.0,997049.0,107989285365.0,150766.0,4.73,1.9,0.281,9562875,382515000000000,4159,48761,2021,4,2
2021-05-01,제주특별자치도,1279764.0,900535.0,101160305081.0,98057.0,5.41,1.48,0.364,9562875,382515000000000,4159,48761,2021,5,2
2021-06-01,제주특별자치도,1207639.0,893494.0,63880800679.0,102112.0,6.37,1.92,0.24,9562875,382515000000000,4159,48761,2021,6,2
2021-07-01,제주특별자치도,1274079.0,1030949.0,100697459809.0,139677.0,6.53,1.07,0.245,9562875,382515000000000,4159,48761,2021,7,3
2021-08-01,제주특별자치도,1228570.0,959325.0,87844648700.0,80432.0,4.02,1.31,0.363,9562875,382515000000000,4159,48761,2021,8,3
2021-09-01,제주특별자치도,859934.0,637211.0,67160047452.0,70762.0,4.34,2.19,0.077,9562875,382515000000000,4159,48761,2021,9,3
2021-10-01,제주특별자치도,834708.0,716577.0,59437835542.0,70721.0,5.07,1.62,0.246,9562875,382515000000000,4159,48761,2021,10,4
2021-11-01,제주특별자치도,1018328.0,842428.0,60535952151.0,76510.0,6.89,1.62,0.191,9562875,382515000000000,4159,48761,2021,11,4
2021-12-01,제주특별자치도,910545.0,753738.0,69017479201.0,62491.0,5.06,1.75,0.186,9562875,382515000000000,4159,48761,2021,12,4
2022-01-01,제주특별자치도,1256660.0,951063.0,69481407925.0,92210.0,3.97,1.52,0.174,9562875,382515000000000,4159,48761,2022,1,1
2022-02-01,제주특별자치도,1183761.0,831204.0,88923192591.0,114050.0,6.08,1.65,0.342,9562875,382515000000000,4159,48761,2022,2,1
2022-03-01,제주특별자치도,1632703.0,1415590.0,145837212081.0,129602.0,4.6,1.35,0.215,9562875,382515000000000,4159,48761,2022,3,1
2022-04-01,제주특별자치도,1597041.0,1262588.0,86897969378.0,165158.0,5.42,1.41,0.382,9562875,382515000000000,4159,48761,2022,4,2
2022-05-01,제주특별자치도,1328659.0,1142702.0,119706677457.0,121607.0,6.9,1.86,0.33,9562875,382515000000000,4159,48761,2022,5,2
2022-06-01,제주특별자치도,1154504.0,964773.0,70887741118.0,96184.0,5.36,1.76,0.36,9562875,382515000000000,4159,48761,2022,6,2
2022-07-01,제주특별자치도,1403533.0,1072404.0,90303851587.0,99041.0,5.03,1.33,0.377,9562875,382515000000000,4159,48761,2022,7,3
2022-08-01,제주특별자치도,1226912.0,1075724.0,84965032456.0,79503.0,4.69,1.68,0.22,9562875,382515000000000,4159,48761,2022,8,3
2022-09-01,제주특별자치도,953676.0,741704.0,51284422169.0,86778.0,6.86,1.22,0.299,9562875,382515000000000,4159,48761,2022,9,3
2022-10-01,제주특별자치도,1058217.0,778178.0,66499061203.0,74514.0,4.72,1.38,0.191,9562875,382515000000000,4159,48761,2022,10,4
2022-11-01,제주특별자치도,1077345.0,757944.0,88467018463.0,98458.0,4.21,1.81,0.353,9562875,382515000000000,4159,48761,2022,11,4
2022-12-01,제주특별자치도,1151992.0,841677.0,72565876387.0,87315.0,4.61,0.91,0.424,9562875,382515000000000,4159,48761,2022,12,4
2023-01-01,제주특별자치도,1333909.0,968091.0,120955029721.0,104754.0,6.34,1.89,0.477,9562875,382515000000000,4159,48761,2023,1,1
2023-02-01,제주특별자치도,1480963.0,1231869.0,81939870315.0,148231.0,2.69,1.77,0.229,9562875,382515000000000,4159,48761,2023,2,1
2023-03-01,제주특별자치도,1401652.0,1015713.0,104508249861.0,94741.0,4.33,2.16,0.284,9562875,382515000000000,4159,48761,2023,3,1
2023-04-01,제주특별자치도,1659789.0,1458229.0,137459172533.0,183376.0,4.03,2.11,0.254,9562875,382515000000000,4159,48761,2023,4,2
2023-05-01,제주특별자치도,1599000.0,1362722.0,107442600364.0,158744.0,4.35,1.85,0.453,9562875,382515000000000,4159,48761,2023,5,2
2023-06-01,제주특별자치도,1671584.0,1273091.0,92187503779.0,199868.0,3.89,1.5,0.363,9562875,382515000000000,4159,48761,2023,6,2
2023-07-01,제주특별자치도,1630695.0,1256388.0,103273505094.0,131406.0,6.35,2.16,0.236,9562875,382515000000000,4159,48761,2023,7,3
2023-08-01,제주특별자치도,1757269.0,1243335.0,130724712102.0,167035.0,5.41,2.0,0.319,9562875,382515000000000,4159,48761,2023,8,3
2023-09-01,제주특별자치도,1267803.0,891808.0,107661369620.0,147048.0,5.12,1.37,0.481,9562875,382515000000000,4159,48761,2023,9,3
2023-10-01,제주특별자치도,1155017.0,951928.0,84797145448.0,77918.0,5.38,2.27,0.407,9562875,382515000000000,4159,48761,2023,10,4
2023-11-01,제주특별자치도,1352265.0,1156161.0,107582338159.0,82171.0,5.42,1.38,0.459,9562875,382515000000000,4159,48761,2023,11,4
2023-12-01,제주특별자치도,1519269.0,1159267.0,141891864653.0,103369.0,6.09,1.53,0.234,9562875,382515000000000,4159,48761,2023,12,4
2024-01-01,제주특별자치도,1413924.0,1138664.0,101278999221.0,87735.0,4.95,1.96,0.242,9562875,382515000000000,4159,48761,2024,1,1
2024-02-01,제주특별자치도,1827036.0,1508512.0,119805431590.0,120548.0,6.16,1.88,0.247,9562875,382515000000000,4159,48761,2024,2,1
2024-03-01,제주특별자치도,1802535.0,1264922.0,104056863845.0,142986.0,5.72,1.37,0.31,9562875,382515000000000,4159,48761,2024,3,1
2024-04-01,제주특별자치도,1825957.0,1578111.0,159088242881.0,192321.0,5.83,2.16,0.425,9562875,382515000000000,4159,48761,2024,4,2
2024-05-01,제주특별자치도,1985796.0,1587984.0,191781043983.0,206399.0,6.57,1.77,0.328,9562875,382515000000000,4159,48761,2024,5,2
2024-06-01,제주특별자치도,1986408.0,1686962.0,142365171919.0,187221.0,3.19,1.43,0.3,9562875,382515000000000,4159,48761,2024,6,2
2024-07-01,제주특별자치도,2132243.0,1553019.0,167551280211.0,203878.0,5.72,1.6,0.321,9562875,382515000000000,4159,48761,2024,7,3
2024-08-01,제주특별자치도,1759886.0,1443402.0,139512364252.0,173548.0,4.99,1.09,0.209,9562875,382515000000000,4159,48761,2024,8,3
2024-09-01,제주특별자치도,1127395.0,964423.0,105922198323.0,88170.0,4.77,1.74,0.34,9562875,382515000000000,4159,48761,2024,9,3
2024-10-01,제주특별자치도,1158693.0,982962.0,59724114735.0,108789.0,5.85,1.19,0.188,9562875,382515000000000,4159,48761,2024,10,4
